record_id,brand,country,region,plan_type,rate_per_min_myr,rate_fixed_per_min_myr,rate_per_sms_myr,country_code,access_code,plan_specific,notes,source_url,scraped_at
345,U Mobile,Russia,Europe,prepaid,3.38,3.38,0.35,7.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
346,U Mobile,Russia,Europe,postpaid,3.38,3.38,0.35,7.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
347,U Mobile,Rwanda,Other,prepaid,3.38,3.38,0.35,250.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
348,U Mobile,Rwanda,Other,postpaid,3.38,3.38,0.35,250.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
349,U Mobile,Saint Helena,Other,prepaid,4.38,4.38,0.35,290.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
350,U Mobile,Saint Helena,Other,postpaid,4.38,4.38,0.35,290.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
351,U Mobile,Saint Kitts & Nevis,Other,prepaid,3.38,3.38,0.35,1869.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
352,U Mobile,Saint Kitts & Nevis,Other,postpaid,3.38,3.38,0.35,1869.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
353,U Mobile,Saint Lucia,Other,prepaid,3.38,3.38,0.35,,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
354,U Mobile,Saint Lucia,Other,postpaid,3.38,3.38,0.35,,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
355,U Mobile,Saint Pierre and Miquelon,Other,prepaid,3.38,3.38,0.35,508.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
356,U Mobile,Saint Pierre and Miquelon,Other,postpaid,3.38,3.38,0.35,508.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
357,U Mobile,Saipan,Other,prepaid,1.38,1.38,0.35,,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
358,U Mobile,Saipan,Other,postpaid,1.38,1.38,0.35,,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
359,U Mobile,San Marino,Other,prepaid,3.38,3.38,0.35,378.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
360,U Mobile,San Marino,Other,postpaid,3.38,3.38,0.35,378.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
361,U Mobile,Sao Tome and Principe,Other,prepaid,4.38,4.38,0.35,239.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
362,U Mobile,Sao Tome and Principe,Other,postpaid,4.38,4.38,0.35,239.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
363,U Mobile,Saudi Arabia,Middle East,prepaid,1.02,1.02,0.35,966.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
364,U Mobile,Saudi Arabia,Middle East,postpaid,1.02,1.02,0.35,966.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
365,U Mobile,Senegal,Other,prepaid,3.38,3.38,0.35,221.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
366,U Mobile,Senegal,Other,postpaid,3.38,3.38,0.35,221.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
367,U Mobile,Serbia,Europe,prepaid,3.38,3.38,0.35,381.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
368,U Mobile,Serbia,Europe,postpaid,3.38,3.38,0.35,381.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
