record_id,brand,country,region,plan_type,rate_per_min_myr,rate_fixed_per_min_myr,rate_per_sms_myr,notes,source_url,scraped_at
730,Hotlink,Namibia,Africa,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
731,Hotlink,Nepal,South Asia,postpaid,2.88,2.88,0.2,IDD 132: RM0.4325/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
732,Hotlink,Nepal,South Asia,prepaid,0.65,0.65,0.3,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
733,Hotlink,Netherlands,Europe,postpaid,2.88,2.88,0.5,IDD 132: RM0.18/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
734,Hotlink,Netherlands,Europe,prepaid,2.39,0.2,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
735,Hotlink,Netherlands Antilles,Caribbean,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
736,Hotlink,Netherlands Antilles,Caribbean,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
737,Hotlink,New Caledonia,Oceania,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
738,Hotlink,New Caledonia,Oceania,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
739,Hotlink,New Zealand,Oceania,postpaid,1.2,1.2,0.5,IDD 132: RM0.865/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
740,Hotlink,New Zealand,Oceania,prepaid,0.99,0.2,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
741,Hotlink,Nicaragua,Central America,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
742,Hotlink,Nicaragua,Central America,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
743,Hotlink,Niger,Africa,postpaid,4.8,4.8,,IDD 132: RM1.54/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
744,Hotlink,Niger,Africa,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
745,Hotlink,Nigeria,Africa,postpaid,2.88,2.88,0.5,IDD 132: RM1.2425/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
746,Hotlink,Nigeria,Africa,prepaid,2.4,2.4,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
747,Hotlink,Norfolk Island,Oceania,postpaid,6.0,6.0,0.5,IDD 132: RM4.085/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
748,Hotlink,Norfolk Island,Oceania,prepaid,5.0,5.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
749,Hotlink,North Korea,East Asia,postpaid,6.0,6.0,0.5,IDD 132: RM4.085/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
750,Hotlink,North Korea,East Asia,prepaid,5.0,5.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
751,Hotlink,Northern Mariana Islands,Oceania,postpaid,3.22,3.22,0.5,IDD 132: RM1.495/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
752,Hotlink,Northern Mariana Islands,Oceania,prepaid,2.68,2.68,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
753,Hotlink,Norway,Europe,postpaid,1.2,1.2,0.5,IDD 132: RM0.18/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
754,Hotlink,Norway,Europe,prepaid,0.99,0.2,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
755,Hotlink,Oman,Middle East,postpaid,2.88,2.88,0.5,IDD 132: RM1.1525/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
756,Hotlink,Oman,Middle East,prepaid,2.4,2.4,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
757,Hotlink,Pakistan,South Asia,postpaid,2.88,2.88,0.5,IDD 132: RM0.395/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
758,Hotlink,Pakistan,South Asia,prepaid,0.3,0.3,0.3,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
759,Hotlink,Palau,Oceania,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
760,Hotlink,Palau,Oceania,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
761,Hotlink,Palestine,Middle East,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
762,Hotlink,Palestine,Middle East,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
763,Hotlink,Panama,Central America,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
764,Hotlink,Panama,Central America,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
765,Hotlink,Papua New Guinea,Oceania,postpaid,4.8,4.8,,IDD 132: RM1.92/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
766,Hotlink,Papua New Guinea,Oceania,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
767,Hotlink,Paraguay,South America,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
768,Hotlink,Paraguay,South America,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
769,Hotlink,Peru,South America,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
770,Hotlink,Peru,South America,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
771,Hotlink,Philippines,Southeast Asia,postpaid,2.4,2.4,0.5,IDD 132: RM0.46/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
772,Hotlink,Philippines,Southeast Asia,prepaid,0.6,0.6,0.3,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
773,Hotlink,Poland,Europe,postpaid,4.8,4.8,0.5,IDD 132: RM0.54/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
774,Hotlink,Poland,Europe,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
775,Hotlink,Portugal,Europe,postpaid,4.8,4.8,0.5,IDD 132: RM0.685/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
776,Hotlink,Portugal,Europe,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
777,Hotlink,Puerto Rico,Caribbean,postpaid,3.6,3.6,0.5,IDD 132: RM1.025/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
778,Hotlink,Puerto Rico,Caribbean,prepaid,3.0,3.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
779,Hotlink,Qatar,Middle East,postpaid,2.88,2.88,0.5,IDD 132: RM0.7925/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
780,Hotlink,Qatar,Middle East,prepaid,2.4,2.4,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
781,Hotlink,Romania,Europe,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
782,Hotlink,Romania,Europe,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
783,Hotlink,Russia,Europe,postpaid,2.88,2.88,,IDD 132: RM0.7375/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
784,Hotlink,Russia,Europe,prepaid,2.4,2.4,,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
785,Hotlink,Rwanda,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
786,Hotlink,Rwanda,Africa,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
787,Hotlink,Saint Kitts and Nevis,Caribbean,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
788,Hotlink,Saint Kitts and Nevis,Caribbean,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
789,Hotlink,Saint Lucia,Caribbean,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
790,Hotlink,Saint Lucia,Caribbean,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
791,Hotlink,Saint Maarten,Caribbean,postpaid,3.22,3.22,0.5,IDD 132: RM1.495/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
792,Hotlink,Saint Maarten,Caribbean,prepaid,2.68,2.68,,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
793,Hotlink,Saint Pierre and Miquelon,Caribbean,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
794,Hotlink,Saint Pierre and Miquelon,Caribbean,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
795,Hotlink,Saint Vincent and the Grenadines,Caribbean,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
796,Hotlink,Saint Vincent and the Grenadines,Caribbean,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
797,Hotlink,Samoa,Oceania,postpaid,6.0,6.0,,IDD 132: RM2.6/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
798,Hotlink,Samoa,Oceania,prepaid,5.0,5.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
799,Hotlink,San Marino,Europe,postpaid,4.8,4.8,0.5,IDD 132: RM3.095/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
800,Hotlink,San Marino,Europe,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
801,Hotlink,Saudi Arabia,Middle East,postpaid,1.2,1.2,0.5,IDD 132: RM0.575/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
802,Hotlink,Saudi Arabia,Middle East,prepaid,1.0,1.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
803,Hotlink,Senegal,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
804,Hotlink,Senegal,Africa,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
805,Hotlink,Serbia,Europe,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
806,Hotlink,Serbia,Europe,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
807,Hotlink,Sierra Leone,Africa,postpaid,6.0,6.0,,IDD 132: RM2.6/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
808,Hotlink,Sierra Leone,Africa,prepaid,5.0,5.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
809,Hotlink,Singapore,Southeast Asia,postpaid,0.5,0.5,0.2,IDD 132: RM0.09/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
810,Hotlink,Singapore,Southeast Asia,prepaid,0.5,0.2,0.3,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
811,Hotlink,Slovakia,Europe,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
812,Hotlink,Slovakia,Europe,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
813,Hotlink,Slovenia,Europe,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
814,Hotlink,Slovenia,Europe,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
815,Hotlink,Solomon Islands,Oceania,postpaid,6.0,6.0,,IDD 132: RM4.54/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
816,Hotlink,Solomon Islands,Oceania,prepaid,5.0,5.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
817,Hotlink,Somalia,Africa,postpaid,6.0,6.0,,IDD 132: RM2.86/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
818,Hotlink,Somalia,Africa,prepaid,5.0,5.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
819,Hotlink,South Africa,Africa,postpaid,2.88,2.88,0.5,IDD 132: RM0.595/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
820,Hotlink,South Africa,Africa,prepaid,2.4,2.4,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
821,Hotlink,South Korea,East Asia,postpaid,2.88,2.88,0.5,IDD 132: RM0.145/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
822,Hotlink,South Korea,East Asia,prepaid,2.39,0.7,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
823,Hotlink,South Sudan,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
824,Hotlink,South Sudan,Africa,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
825,Hotlink,Spain,Europe,postpaid,2.88,2.88,0.5,IDD 132: RM0.1975/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
826,Hotlink,Spain,Europe,prepaid,0.99,0.2,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
827,Hotlink,Sri Lanka,South Asia,postpaid,0.71,0.71,0.3,IDD 132: RM0.86/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
828,Hotlink,Sri Lanka,South Asia,prepaid,1.42,1.42,0.3,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
829,Hotlink,Sudan,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM1.385/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
830,Hotlink,Sudan,Africa,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
831,Hotlink,Suriname,South America,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
832,Hotlink,Suriname,South America,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
833,Hotlink,Swaziland,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
834,Hotlink,Swaziland,Africa,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
835,Hotlink,Sweden,Europe,postpaid,2.88,2.88,0.5,IDD 132: RM0.18/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
836,Hotlink,Sweden,Europe,prepaid,2.39,0.2,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
837,Hotlink,Switzerland,Europe,postpaid,2.88,2.88,0.5,IDD 132: RM0.18/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
838,Hotlink,Switzerland,Europe,prepaid,2.39,0.2,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
839,Hotlink,Syria,Middle East,postpaid,3.6,3.6,,IDD 132: RM1.835/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
840,Hotlink,Syria,Middle East,prepaid,3.0,3.0,,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
841,Hotlink,Taiwan,East Asia,postpaid,,,0.5,IDD 132: RM0.145/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
842,Hotlink,Taiwan,East Asia,prepaid,1.2,0.2,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
843,Hotlink,Tajikistan,Central Asia,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
844,Hotlink,Tajikistan,Central Asia,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
845,Hotlink,Tanzania,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
846,Hotlink,Tanzania,Africa,prepaid,4.0,4.0,,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
847,Hotlink,Thailand,Southeast Asia,postpaid,2.0,2.0,0.2,IDD 132: RM0.1075/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
848,Hotlink,Thailand,Southeast Asia,prepaid,0.2,0.2,0.3,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
849,Hotlink,Timor-Leste,Southeast Asia,postpaid,6.0,6.0,,IDD 132: RM3.1/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
850,Hotlink,Timor-Leste,Southeast Asia,prepaid,5.0,5.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
851,Hotlink,Togo,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
852,Hotlink,Togo,Africa,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
853,Hotlink,Trinidad and Tobago,Caribbean,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
854,Hotlink,Trinidad and Tobago,Caribbean,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
855,Hotlink,Tunisia,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
856,Hotlink,Tunisia,Africa,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
857,Hotlink,Turkey,Middle East,postpaid,3.6,3.6,0.5,IDD 132: RM0.9725/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
858,Hotlink,Turkey,Middle East,prepaid,3.0,3.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
859,Hotlink,Turkmenistan,Central Asia,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
860,Hotlink,Turkmenistan,Central Asia,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
861,Hotlink,Turks and Caicos Islands,Caribbean,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
862,Hotlink,Turks and Caicos Islands,Caribbean,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
863,Hotlink,US Virgin Islands,Caribbean,postpaid,3.6,3.6,0.5,IDD 132: RM1.025/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
864,Hotlink,US Virgin Islands,Caribbean,prepaid,3.0,3.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
865,Hotlink,Uganda,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
866,Hotlink,Uganda,Africa,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
867,Hotlink,Ukraine,Europe,postpaid,2.88,2.88,0.5,IDD 132: RM1.0625/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
868,Hotlink,Ukraine,Europe,prepaid,2.4,2.4,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
869,Hotlink,United Arab Emirates,Middle East,postpaid,2.88,2.88,0.5,IDD 132: RM0.5225/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
870,Hotlink,United Arab Emirates,Middle East,prepaid,2.4,2.4,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
871,Hotlink,United Kingdom,Europe,postpaid,3.75,3.75,0.5,IDD 132: RM3.76/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
872,Hotlink,United Kingdom,Europe,prepaid,3.76,3.76,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
873,Hotlink,United States,North America,postpaid,1.0,1.0,0.5,IDD 132: RM0.1625/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
874,Hotlink,United States,North America,prepaid,0.3,0.3,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
875,Hotlink,Uruguay,South America,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
876,Hotlink,Uruguay,South America,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
877,Hotlink,Uzbekistan,Central Asia,postpaid,3.6,3.6,0.5,IDD 132: RM1.3325/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
878,Hotlink,Uzbekistan,Central Asia,prepaid,3.0,3.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
879,Hotlink,Venezuela,South America,postpaid,4.8,4.8,,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
